target,(1+2) EA_{r/2,2r},(1+2) EA_BMS,(1+2) EA_half,(1+2) EA_norm.,(1+2) EA_var.,(1+50) EA_{r/2,2r},(1+50) EA_>0,(1+50) EA_BMS,(1+50) EA_half,(1+50) EA_L1,(1+50) EA_L3,(1+50) EA_norm.,(1+50) EA_var.,RLS
1401,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1402,1,1.01,1,1,1,1,1,1,1,1,1,1,1,1
1403,1,1.03,1,1,1,1,1,1,1,1,1,1,1,1
1404,1,1.05,1,1,1,1,1,1,1,1,1,1,1,1
1405,1,1.07,1,1,1,1,1,1,1,1,1,1,1,1
1406,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1
1407,1,1.11,1,1,1,1,1,1,1,1,1,1,1,1
1408,1,1.14,1,1,1,1,1,1,1,1,1,1,1,1
1409,1,1.19,1,1,1,1,1,1,1,1,1,1,1,1
1410,1,1.22,1,1,1,1,1,1,1,1,1,1,1,1
1411,1,1.24,1,1,1,1,1,1,1,1,1,1,1,1
1412,1,1.24,1,1,1,1,1,1,1,1,1,1,1,1
1413,1,1.28,1,1,1,1,1,1,1,1,1,1,1,1
1414,1,1.28,1,1,1,1,1,1,1,1,1,1,1,1
1415,1,1.28,1,1,1,1,1,1,1,1,1,1.02,1,1
1416,1,1.3,1,1,1,1,1,1,1,1,1,1.07,1,1
1417,1,1.31,1,1,1,1,1,1,1,1,1,1.5,1,1
1418,1,1.32,1,1,1,1,1,1,1,1,1,1.51,1,1
1419,1,1.32,1,1,1,1,1,1,1,1,1,1.51,1,1
1420,1,1.33,1,1,1,1,1,1,1,1,1,1.59,1,1
1421,1,1.33,1,1,1,1,1,1,1,1,1,1.95,1,1
1422,1,1.33,1,1,1,1,1,1,1,1,1,2.01,1,1
1423,1,1.36,1,1,1,1,1,1,1,1,1,2.01,1,1
1424,1,1.37,1,1,1,1,1,1,1,1,1,2.17,1,1
1425,1,1.37,1,1.03,1,1,1,1,1,1,1,2.32,1,1
1426,1,1.37,1,1.03,1,1,1,1,1,1,1,2.32,1,1
1427,1,1.37,1.04,1.07,1,1,1,1.01,1,1,1,2.51,1,1
1428,1,1.37,1.04,1.09,1,1,1,1.28,1,1,1,2.55,1.02,1
1429,1.03,1.39,1.08,1.16,1,1,1,1.57,1,1,1,2.55,1.07,1
1430,1.06,1.39,1.09,1.17,1,1,1,1.63,1,1,1,2.55,1.07,1
1431,1.09,1.39,1.21,1.19,1,1,1,2.01,1,1,1,2.55,1.51,1
1432,1.09,1.41,1.21,1.24,1,1,1,2.04,1,1,1,2.55,1.51,1
1433,1.09,1.41,1.25,1.26,1,1,1,2.27,1,1.01,1,2.56,1.51,1
1434,1.09,1.43,1.25,1.31,1,1,1,2.51,1,1.33,1,3.02,2.02,1
1435,1.12,1.43,1.28,1.33,1,1,1,2.52,1,1.52,1,3.52,2.05,1
1436,1.15,1.45,1.29,1.36,1.04,1,1.01,2.55,1,1.52,1,3.57,2.05,1
