"algId","target","mean","median","sd","2%","5%","10%","25%","50%","75%","90%","95%","98%","ERT","runs","ps"
"(1+50) EA_var.",498,79.97,33,95.4773710563837,1,1,1,1,14,152,237,258,302,79.97,100,1
"(1+50) EA_var.",499,87.33,52.5,98.0320556725908,1,1,1,1,52,155,237,266,302,87.33,100,1
"(1+50) EA_var.",500,95.1,72,101.624034777431,1,1,1,1,56,174,254,302,305,95.1,100,1
"(1+50) EA_var.",501,100.88,102,104.885053002963,1,1,1,1,102,202,254,305,310,100.88,100,1
"(1+50) EA_var.",502,108.37,104,108.39170036064,1,1,1,1,104,202,254,307,321,108.37,100,1
"(1+50) EA_var.",503,116.38,108.5,112.17804931213,1,1,1,1,106,205,257,307,322,116.38,100,1
"(1+50) EA_var.",504,121.9,116.5,115.105178077279,1,1,1,1,116,209,278,307,353,121.9,100,1
"(1+50) EA_var.",505,129.11,143,117.692794335014,1,1,1,1,134,209,280,314,353,129.11,100,1
"(1+50) EA_var.",506,138.12,154,120.543573579487,1,1,1,1,152,252,302,334,353,138.12,100,1
"(1+50) EA_var.",507,144.37,156.5,122.080256347613,1,1,1,1,156,252,303,352,358,144.37,100,1
"(1+50) EA_var.",508,152.89,160,125.703024641575,1,1,1,1,158,254,308,352,402,152.89,100,1
"(1+50) EA_var.",509,158.02,164.5,126.973072783647,1,1,1,2,162,254,311,353,402,158.02,100,1
"(1+50) EA_var.",510,167.62,202,129.586270940102,1,1,1,20,202,254,346,359,404,167.62,100,1
"(1+50) EA_var.",511,176.24,202,129.508559835661,1,1,1,46,202,259,353,359,404,176.24,100,1
"(1+50) EA_var.",512,186.66,204.5,130.400255623471,1,1,1,53,204,302,354,376,404,186.66,100,1
"(1+50) EA_var.",513,193.73,208,131.018223345017,1,1,1,63,207,302,356,387,426,193.73,100,1
"(1+50) EA_var.",514,202.73,224.5,130.755060933013,1,1,1,103,223,303,357,402,426,202.73,100,1
"(1+50) EA_var.",515,211.95,240,131.677320244098,1,1,1,104,240,304,369,404,427,211.95,100,1
"(1+50) EA_var.",516,220.65,253,134.466425909852,1,1,1,105,253,313,383,404,452,220.65,100,1
"(1+50) EA_var.",517,228.94,255.5,135.918559989043,1,1,1,118,255,318,390,416,453,228.94,100,1
"(1+50) EA_var.",518,237.26,258,136.669668850987,1,1,1,153,258,335,404,451,457,237.26,100,1
"(1+50) EA_var.",519,246.15,264.5,138.576556896223,1,1,1,153,264,352,404,452,495,246.15,100,1
