"algId","target","mean","median","sd","2%","5%","10%","25%","50%","75%","90%","95%","98%","ERT","runs","ps"
"(1+50) EA_var.",26,1119.95,1115.5,295.812948508091,541,612,767,888,1112,1301,1538,1628,1662,1119.95,100,1
"(1+50) EA_var.",27,1170.73,1167,306.351480156273,604,699,783,938,1167,1362,1569,1691,1808,1170.73,100,1
"(1+50) EA_var.",28,1231.67,1208,324.819174404169,612,699,856,1003,1202,1458,1633,1738,1961,1231.67,100,1
"(1+50) EA_var.",29,1276.24,1236.5,335.352132734075,612,816,865,1021,1230,1484,1694,1836,1970,1276.24,100,1
"(1+50) EA_var.",30,1339.42,1319,343.917102414715,634,827,946,1105,1307,1552,1761,1910,2041,1339.42,100,1
"(1+50) EA_var.",31,1391.28,1365,358.673681355309,704,827,962,1107,1360,1598,1783,2082,2208,1391.28,100,1
"(1+50) EA_var.",32,1450.57,1439.5,377.698432829177,738,904,979,1194,1430,1621,1930,2213,2350,1450.57,100,1
"(1+50) EA_var.",33,1519.47,1517.5,396.897601607286,874,918,1003,1229,1514,1709,1997,2213,2588,1519.47,100,1
"(1+50) EA_var.",34,1584.01,1551.5,389.196854841071,874,1041,1092,1329,1550,1811,2053,2213,2661,1584.01,100,1
"(1+50) EA_var.",35,1659.84,1641.5,389.142717970534,909,1064,1132,1402,1627,1873,2170,2213,2663,1659.84,100,1
"(1+50) EA_var.",36,1737.15,1707.5,407.14138648123,1028,1071,1242,1454,1702,1968,2209,2438,2723,1737.15,100,1
"(1+50) EA_var.",37,1797.19,1740.5,433.39283262848,1028,1071,1271,1486,1731,2105,2283,2597,2875,1797.19,100,1
"(1+50) EA_var.",38,1851.11,1826.5,436.945039536733,1041,1163,1324,1516,1819,2124,2390,2619,2904,1851.11,100,1
"(1+50) EA_var.",39,1919.45,1890.5,452.716745902117,1058,1221,1368,1534,1888,2207,2422,2672,2979,1919.45,100,1
"(1+50) EA_var.",40,1991.99,1964,471.471423237181,1182,1246,1406,1622,1960,2288,2556,2800,2979,1991.99,100,1
"(1+50) EA_var.",41,2072.31,2003.5,477.210215521399,1182,1332,1443,1697,1991,2370,2672,2800,3205,2072.31,100,1
"(1+50) EA_var.",42,2122.62,2084.5,471.266438611552,1232,1361,1521,1817,2081,2440,2691,2861,3272,2122.62,100,1
"(1+50) EA_var.",43,2181.52,2156.5,474.295447282737,1303,1436,1575,1852,2153,2516,2740,2952,3272,2181.52,100,1
"(1+50) EA_var.",44,2245.97,2223,467.029608972028,1436,1558,1661,1906,2210,2558,2800,2989,3318,2245.97,100,1
"(1+50) EA_var.",45,2311.82,2279,457.200647330242,1436,1630,1692,2023,2276,2626,2824,3058,3384,2311.82,100,1
"(1+50) EA_var.",46,2361.28,2363,465.731554013726,1542,1661,1693,2029,2362,2646,2876,3228,3403,2361.28,100,1
"(1+50) EA_var.",47,2420.15,2441,463.586139337511,1609,1680,1767,2067,2425,2707,2992,3228,3403,2420.15,100,1
"(1+50) EA_var.",48,2483.15,2477,482.206363782901,1661,1707,1850,2077,2473,2803,3067,3245,3440,2483.15,100,1
"(1+50) EA_var.",49,2537.15,2499.5,490.567891387732,1661,1784,1858,2184,2497,2876,3126,3346,3635,2537.15,100,1
"(1+50) EA_var.",50,2590.54,2566.5,478.185172281512,1703,1800,2015,2227,2566,2951,3147,3346,3635,2590.54,100,1
"(1+50) EA_var.",51,2664.6,2668,497.057665902381,1707,1855,2018,2320,2664,2981,3255,3579,3734,2664.6,100,1
"(1+50) EA_var.",52,2727.79,2708.5,495.422384731382,1729,1884,2043,2363,2702,3027,3296,3676,3747,2727.79,100,1
"(1+50) EA_var.",53,2791.93,2834,505.938317296774,1766,1903,2069,2398,2823,3099,3355,3702,3793,2791.93,100,1
"(1+50) EA_var.",54,2840.57,2880.5,510.053141517349,1766,1942,2193,2463,2879,3152,3355,3709,3978,2840.57,100,1
"(1+50) EA_var.",55,2898.51,2945,510.306354709174,1766,1981,2205,2490,2940,3158,3436,3785,3978,2898.51,100,1
"(1+50) EA_var.",56,2961.45,3004.5,522.28726518434,1766,1981,2280,2605,3002,3297,3492,3825,4145,2961.45,100,1
"(1+50) EA_var.",57,3024.26,3078,523.074586102463,1918,2051,2320,2655,3067,3335,3624,3922,4145,3024.26,100,1
"(1+50) EA_var.",58,3074.71,3126.5,539.04424014016,1918,2088,2325,2718,3124,3378,3725,3922,4282,3074.71,100,1
"(1+50) EA_var.",59,3132.1,3167,530.463938358669,1981,2088,2386,2769,3164,3412,3801,3974,4282,3132.1,100,1
"(1+50) EA_var.",60,3193.7,3214.5,526.276389726766,2024,2234,2475,2849,3204,3476,3801,3974,4343,3193.7,100,1
"(1+50) EA_var.",61,3258.9,3317.5,549.390690959659,2081,2247,2504,2904,3316,3579,3910,4137,4481,3258.9,100,1
"(1+50) EA_var.",62,3318.1,3372,557.809233891069,2081,2267,2569,2980,3369,3676,3966,4205,4506,3318.1,100,1
"(1+50) EA_var.",63,3373.84,3411,575.551465372932,2103,2267,2570,3012,3409,3728,3986,4311,4589,3373.84,100,1
"(1+50) EA_var.",64,3450.12,3468,585.857263272628,2129,2386,2715,3026,3445,3814,4151,4320,4783,3450.12,100,1
"(1+50) EA_var.",65,3510.9,3577,594.79439618861,2129,2470,2753,3091,3575,3893,4218,4385,4783,3510.9,100,1
"(1+50) EA_var.",66,3586,3612.5,606.567624282967,2311,2515,2804,3121,3608,3964,4234,4515,4940,3586,100,1
"(1+50) EA_var.",67,3658.94,3670,634.12925776655,2456,2515,2846,3232,3661,4032,4365,4757,5065,3658.94,100,1
"(1+50) EA_var.",68,3721.63,3690.5,639.491474974965,2456,2693,2914,3324,3683,4139,4447,4791,5119,3721.63,100,1
"(1+50) EA_var.",69,3806.23,3771.5,671.992391957294,2456,2712,2988,3342,3769,4208,4757,4938,5221,3806.23,100,1
"(1+50) EA_var.",70,3885.67,3879.5,692.286477383227,2534,2807,2988,3342,3873,4295,4757,5168,5335,3885.67,100,1
"(1+50) EA_var.",71,3958.95,3934,702.887469979758,2534,2878,3101,3451,3919,4437,4804,5168,5393,3958.95,100,1
"(1+50) EA_var.",72,4023.8,3987.5,721.964435733954,2628,2905,3136,3461,3986,4492,4886,5276,5458,4023.8,100,1
"(1+50) EA_var.",73,4078.27,4089.5,716.236401566754,2693,2905,3156,3470,4078,4519,5009,5315,5458,4078.27,100,1
"(1+50) EA_var.",74,4141.76,4189.5,724.374507189939,2861,3010,3167,3544,4186,4568,5061,5422,5520,4141.76,100,1
"(1+50) EA_var.",75,4221.23,4266.5,728.16338569213,2903,3103,3287,3626,4240,4740,5188,5476,5587,4221.23,100,1
"(1+50) EA_var.",76,4296.78,4282,736.629720450176,2928,3136,3357,3682,4240,4786,5292,5571,5841,4296.78,100,1
"(1+50) EA_var.",77,4359.76,4381,758.151275115723,3023,3183,3394,3760,4366,4896,5293,5770,5841,4359.76,100,1
"(1+50) EA_var.",78,4419.82,4468.5,770.285246653551,3089,3184,3394,3799,4467,4964,5397,5790,5952,4419.82,100,1
"(1+50) EA_var.",79,4490.38,4532.5,777.07381420768,3089,3236,3445,3952,4519,4988,5421,5816,6033,4490.38,100,1
"(1+50) EA_var.",80,4558.84,4533.5,784.699540002929,3158,3293,3556,3979,4519,5103,5621,5873,6104,4558.84,100,1
"(1+50) EA_var.",81,4622.06,4543.5,800.662274102956,3252,3363,3583,4008,4519,5256,5686,5873,6223,4622.06,100,1
"(1+50) EA_var.",82,4700.59,4644.5,817.042685172531,3339,3445,3683,4053,4609,5328,5837,6040,6269,4700.59,100,1
"(1+50) EA_var.",83,4754.51,4741.5,814.976265317158,3437,3491,3683,4092,4727,5362,5859,6113,6383,4754.51,100,1
"(1+50) EA_var.",84,4827.51,4777,805.671669033253,3445,3497,3803,4175,4769,5376,5946,6222,6383,4827.51,100,1
"(1+50) EA_var.",85,4911.02,4832,831.152163438127,3470,3506,3865,4231,4819,5477,5970,6306,6582,4911.02,100,1
"(1+50) EA_var.",86,4969.37,4868.5,842.639307848449,3506,3594,3865,4323,4856,5567,6040,6383,6687,4969.37,100,1
"(1+50) EA_var.",87,5046.03,4939.5,878.284892632375,3506,3645,3885,4341,4916,5655,6304,6554,6828,5046.03,100,1
"(1+50) EA_var.",88,5147.51,5078.5,867.547483578061,3547,3661,4064,4508,5057,5776,6304,6669,6938,5147.51,100,1
"(1+50) EA_var.",89,5216.4,5101.5,884.425773875315,3623,3779,4185,4561,5100,5883,6387,6798,7280,5216.4,100,1
"(1+50) EA_var.",90,5276.23,5153,883.117707873416,3623,3862,4270,4593,5146,5941,6451,6798,7487,5276.23,100,1
"(1+50) EA_var.",91,5351.93,5183.5,895.581141443416,3623,3955,4340,4666,5168,6040,6502,6901,7517,5351.93,100,1
"(1+50) EA_var.",92,5428.52,5277,902.451000152788,3623,4085,4350,4730,5272,6110,6610,6901,7517,5428.52,100,1
"(1+50) EA_var.",93,5501.74,5328,912.746312349204,3667,4178,4442,4797,5320,6175,6742,6901,7536,5501.74,100,1
"(1+50) EA_var.",94,5566.86,5360.5,909.595137154632,3667,4254,4508,4887,5347,6272,6742,7116,7536,5566.86,100,1
"(1+50) EA_var.",95,5633.43,5389.5,909.702007541619,3790,4367,4542,5067,5375,6363,6806,7213,7536,5633.43,100,1
"(1+50) EA_var.",96,5705.31,5549.5,915.149308290536,3790,4367,4602,5125,5539,6425,6845,7213,7536,5705.31,100,1
"(1+50) EA_var.",97,5764.02,5564.5,919.045189423251,3790,4411,4687,5139,5560,6500,7005,7308,7683,5764.02,100,1
"(1+50) EA_var.",98,5828.74,5684,932.992790903975,3790,4411,4756,5156,5682,6554,7064,7462,7683,5828.74,100,1
"(1+50) EA_var.",99,5893.61,5773,948.182992769738,3947,4415,4778,5239,5768,6566,7201,7504,7717,5893.61,100,1
"(1+50) EA_var.",100,5945.35,5798,949.592580100444,4026,4474,4807,5312,5781,6712,7201,7509,7787,5945.35,100,1
"(1+2) EA_var.",1,60.29,9.5,107.404295664898,1,1,1,1,9,70,177,282,474,60.29,100,1
"(1+2) EA_var.",2,81.39,44.5,112.375713163881,1,1,1,5,43,100,177,318,474,81.39,100,1
"(1+2) EA_var.",3,109.78,71,132.251946578254,1,1,1,26,70,135,240,361,557,109.78,100,1
"(1+2) EA_var.",4,134.62,87.5,153.617245717459,1,5,16,44,87,168,277,557,610,134.62,100,1
"(1+2) EA_var.",5,160.57,115.5,172.496948004036,1,6,23,63,115,184,335,557,818,160.57,100,1
"(1+2) EA_var.",6,182.93,137.5,189.664310311826,1,19,48,76,136,217,335,632,818,182.93,100,1
"(1+2) EA_var.",7,205.94,153,195.530504479015,6,37,62,82,152,238,408,712,868,205.94,100,1
"(1+2) EA_var.",8,232.47,166,211.705219824666,19,37,68,95,165,270,425,822,868,232.47,100,1
"(1+2) EA_var.",9,255.4,195,217.981233554217,30,68,81,120,194,291,437,822,965,255.4,100,1
"(1+2) EA_var.",10,281.7,221.5,220.822955731006,50,74,90,128,220,332,552,836,1008,281.7,100,1
"(1+2) EA_var.",11,319.03,258.5,240.199893817418,67,82,103,133,250,383,643,842,1051,319.03,100,1
"(1+2) EA_var.",12,359.88,276,271.376263449176,73,94,114,159,276,436,717,1044,1121,359.88,100,1
"(1+2) EA_var.",13,394.02,283.5,301.694339263159,73,107,121,197,281,468,749,1121,1267,394.02,100,1
"(1+2) EA_var.",14,428.76,349,305.698938186054,106,118,142,212,346,543,786,1121,1267,428.76,100,1
"(1+2) EA_var.",15,465,377,317.577096342309,106,121,156,240,372,587,845,1121,1328,465,100,1
"(1+2) EA_var.",16,503.6,420,318.933956622478,107,133,163,285,408,643,910,1121,1328,503.6,100,1
"(1+2) EA_var.",17,529.88,439,321.076418104205,118,139,184,316,437,698,945,1121,1328,529.88,100,1
"(1+2) EA_var.",18,559.74,479.5,323.02780378816,133,173,222,316,471,749,972,1121,1361,559.74,100,1
"(1+2) EA_var.",19,595.77,508,344.084434522703,173,214,246,342,502,764,1021,1297,1458,595.77,100,1
"(1+2) EA_var.",20,630.8,573,361.981834468041,210,223,258,359,563,774,1048,1298,1799,630.8,100,1
"(1+2) EA_var.",21,668.12,573,386.835602594104,210,232,262,397,563,835,1055,1367,1799,668.12,100,1
"(1+2) EA_var.",22,701.15,622.5,391.823279455461,214,258,295,411,610,883,1142,1367,1799,701.15,100,1
"(1+2) EA_var.",23,735.74,701.5,395.18921743357,214,263,319,460,697,893,1142,1546,1799,735.74,100,1
"(1+2) EA_var.",24,787.61,727.5,394.996941427872,214,263,359,504,723,963,1241,1568,1822,787.61,100,1
"(1+2) EA_var.",25,827.31,780,395.420341363006,286,321,406,527,779,1017,1241,1568,1911,827.31,100,1
"(1+2) EA_var.",26,870.73,825,399.106422479827,286,333,406,573,816,1039,1332,1600,1918,870.73,100,1
"(1+2) EA_var.",27,921.02,879.5,414.600452181971,327,373,481,604,872,1120,1433,1810,1940,921.02,100,1
"(1+2) EA_var.",28,968,904,414.807366756126,350,411,507,650,902,1152,1433,1810,2195,968,100,1
"(1+2) EA_var.",29,1023.73,1005.5,412.324228972759,381,440,569,720,1005,1216,1508,1864,2229,1023.73,100,1
"(1+2) EA_var.",30,1077.36,1041,427.938386955766,381,440,574,786,1037,1275,1532,1947,2273,1077.36,100,1
"(1+2) EA_var.",31,1137.66,1107.5,439.001719239173,411,483,607,870,1104,1338,1619,1947,2362,1137.66,100,1
"(1+2) EA_var.",32,1191.66,1171,435.37869780807,419,517,634,919,1163,1389,1662,1958,2362,1191.66,100,1
"(1+2) EA_var.",33,1227.95,1197,446.890205823093,440,552,634,919,1192,1424,1754,2038,2408,1227.95,100,1
"(1+2) EA_var.",34,1269.68,1233.5,455.963335403542,440,552,658,951,1232,1468,1871,2038,2408,1269.68,100,1
"(1+2) EA_var.",35,1313.62,1250,463.329447988942,440,603,698,1011,1247,1528,1942,2189,2408,1313.62,100,1
"(1+2) EA_var.",36,1366.77,1306.5,473.655947568134,544,681,756,1049,1305,1610,2018,2189,2438,1366.77,100,1
"(1+2) EA_var.",37,1416.3,1372.5,477.995065694493,544,684,756,1108,1372,1643,2055,2250,2618,1416.3,100,1
"(1+2) EA_var.",38,1461.88,1428.5,479.043265374862,658,701,804,1154,1427,1663,2055,2296,2716,1461.88,100,1
"(1+2) EA_var.",39,1506.45,1460,474.74144744186,658,703,897,1224,1447,1733,2055,2296,2716,1506.45,100,1
"(1+2) EA_var.",40,1553.78,1511,464.151415994497,701,790,994,1291,1506,1824,2164,2296,2716,1553.78,100,1
"(1+2) EA_var.",41,1596.87,1533.5,468.950701787587,701,794,1050,1324,1533,1882,2179,2420,2722,1596.87,100,1
"(1+2) EA_var.",42,1652.89,1585,473.768022657639,721,894,1067,1348,1582,1963,2275,2420,2722,1652.89,100,1
"(1+2) EA_var.",43,1735.26,1710,479.146413168799,721,1067,1145,1386,1693,2005,2397,2567,2722,1735.26,100,1
"(1+2) EA_var.",44,1783.73,1761,487.23832873646,780,1067,1163,1422,1749,2069,2409,2567,2722,1783.73,100,1
"(1+2) EA_var.",45,1838.97,1808.5,495.888315362574,885,1072,1169,1484,1808,2145,2480,2722,2767,1838.97,100,1
"(1+2) EA_var.",46,1900.42,1881,496.192191096404,993,1142,1211,1572,1877,2185,2511,2722,2856,1900.42,100,1
"(1+2) EA_var.",47,1978.03,2012.5,511.09123609798,993,1166,1264,1618,2009,2349,2644,2767,2946,1978.03,100,1
"(1+2) EA_var.",48,2028.13,2036,523.415794603491,1018,1193,1280,1641,2035,2370,2738,2839,3008,2028.13,100,1
"(1+2) EA_var.",49,2090.48,2078.5,538.239920218829,1024,1208,1339,1693,2073,2430,2784,2972,3148,2090.48,100,1
"(1+2) EA_var.",50,2148.46,2120.5,508.678390984466,1194,1280,1431,1808,2100,2479,2786,3008,3148,2148.46,100,1
"(1+2) EA_var.",51,2204,2148,519.083496913239,1286,1324,1504,1816,2141,2549,2890,3008,3363,2204,100,1
"(1+2) EA_var.",52,2250.94,2253.5,519.508855467441,1297,1405,1550,1864,2245,2603,2923,3180,3364,2250.94,100,1
"(1+2) EA_var.",53,2321.96,2264,496.348991754956,1405,1515,1699,1960,2262,2606,2970,3286,3429,2321.96,100,1
"(1+2) EA_var.",54,2372.97,2344.5,488.278928710038,1477,1558,1780,1995,2326,2642,2998,3294,3429,2372.97,100,1
"(1+2) EA_var.",55,2436.57,2414.5,509.631244285037,1513,1593,1825,2079,2402,2720,3117,3294,3477,2436.57,100,1
"(1+2) EA_var.",56,2491.95,2474.5,513.431363622749,1546,1593,1867,2145,2469,2764,3254,3327,3477,2491.95,100,1
"(1+2) EA_var.",57,2576.12,2531.5,561.184340696018,1546,1593,1877,2172,2523,2993,3330,3523,3723,2576.12,100,1
"(1+2) EA_var.",58,2652.93,2607,597.658752926363,1604,1689,1882,2209,2606,3010,3432,3668,3906,2652.93,100,1
"(1+2) EA_var.",59,2709.46,2676.5,615.303775185539,1642,1738,1924,2234,2673,3013,3523,3720,4017,2709.46,100,1
"(1+2) EA_var.",60,2754.53,2712,614.258581666968,1642,1867,1942,2313,2697,3038,3555,3773,4017,2754.53,100,1
"(1+2) EA_var.",61,2805.81,2770.5,625.318919763461,1689,1891,1956,2347,2764,3249,3610,3833,4283,2805.81,100,1
"(1+2) EA_var.",62,2879.18,2800.5,634.291912213131,1845,1942,1995,2409,2792,3334,3657,3833,4284,2879.18,100,1
"(1+2) EA_var.",63,2926.49,2882.5,633.581904888405,1845,1954,2129,2441,2881,3353,3678,3833,4292,2926.49,100,1
"(1+2) EA_var.",64,2993.05,2918.5,651.370511252461,1845,1955,2173,2500,2914,3470,3777,4025,4335,2993.05,100,1
"(1+2) EA_var.",65,3044.95,2928,654.448204230252,1845,1955,2173,2548,2926,3521,3777,4139,4335,3044.95,100,1
"(1+2) EA_var.",66,3093.38,2943,699.493233301326,1895,2018,2209,2585,2934,3532,3885,4278,4711,3093.38,100,1
"(1+2) EA_var.",67,3158.15,3042.5,687.292644579388,1902,2118,2310,2696,3029,3613,3971,4301,4711,3158.15,100,1
"(1+2) EA_var.",68,3222.31,3146,684.165637913079,1978,2221,2400,2746,3116,3666,4021,4301,4711,3222.31,100,1
"(1+2) EA_var.",69,3301.49,3255.5,697.752401672975,2065,2221,2451,2784,3254,3709,4091,4454,4913,3301.49,100,1
"(1+2) EA_var.",70,3372.64,3306.5,692.235414502111,2110,2343,2501,2886,3300,3804,4181,4706,4959,3372.64,100,1
"(1+2) EA_var.",71,3443.38,3381.5,692.142140770451,2149,2343,2549,2975,3365,3862,4230,4706,4959,3443.38,100,1
"(1+2) EA_var.",72,3519.77,3490.5,716.495791538882,2149,2375,2641,3028,3488,3913,4502,4746,5014,3519.77,100,1
"(1+2) EA_var.",73,3572.79,3532,726.849494584524,2149,2375,2671,3028,3518,4035,4595,4756,5022,3572.79,100,1
"(1+2) EA_var.",74,3613.61,3607,719.600813793398,2149,2375,2704,3138,3605,4084,4595,4806,5035,3613.61,100,1
"(1+2) EA_var.",75,3682.37,3736,731.338190296294,2149,2422,2704,3205,3701,4111,4693,4828,5056,3682.37,100,1
"(1+2) EA_var.",76,3744.24,3787,718.595896892198,2149,2470,2832,3276,3781,4141,4693,4880,5096,3744.24,100,1
"(1+2) EA_var.",77,3826.03,3825,728.786613751816,2158,2606,2941,3324,3808,4253,4839,5074,5393,3826.03,100,1
"(1+2) EA_var.",78,3881.86,3926,719.260563342519,2158,2606,2951,3400,3916,4261,4839,5108,5409,3881.86,100,1
"(1+2) EA_var.",79,3947.01,3982.5,706.342328299441,2278,2809,2983,3515,3977,4306,4871,5112,5409,3947.01,100,1
"(1+2) EA_var.",80,4009.13,4040.5,716.598441502377,2359,2809,3085,3552,4033,4358,4947,5204,5657,4009.13,100,1
"(1+2) EA_var.",81,4075.14,4109.5,716.774706725914,2447,2809,3179,3583,4106,4434,4982,5243,5657,4075.14,100,1
"(1+2) EA_var.",82,4119.81,4161,722.618760223026,2447,2809,3238,3656,4150,4478,5079,5243,5657,4119.81,100,1
"(1+2) EA_var.",83,4211.05,4265,776.57005999511,2558,2809,3261,3747,4258,4544,5079,5288,5896,4211.05,100,1
"(1+2) EA_var.",84,4270.53,4287,777.133991995686,2613,2950,3294,3783,4285,4660,5106,5478,5909,4270.53,100,1
"(1+2) EA_var.",85,4323.06,4378,773.774010022215,2654,3049,3297,3855,4368,4703,5121,5478,6046,4323.06,100,1
"(1+2) EA_var.",86,4394.28,4412,793.175271750936,2654,3121,3320,3942,4397,4804,5222,5677,6360,4394.28,100,1
"(1+2) EA_var.",87,4439.66,4437.5,796.132282039267,2654,3121,3356,3964,4434,4887,5326,5738,6391,4439.66,100,1
"(1+2) EA_var.",88,4522.71,4542,794.876475950951,2685,3294,3417,4067,4540,4919,5456,5822,6512,4522.71,100,1
"(1+2) EA_var.",89,4605.03,4628,802.178856791195,2685,3317,3456,4093,4607,5089,5493,5822,6666,4605.03,100,1
"(1+2) EA_var.",90,4671.32,4661.5,790.510778234586,3019,3351,3630,4178,4655,5113,5643,5880,6752,4671.32,100,1
"(1+2) EA_var.",91,4734.7,4730.5,800.774971858858,3019,3351,3685,4304,4702,5141,5709,6006,6752,4734.7,100,1
"(1+2) EA_var.",92,4812.68,4839,826.48912902956,3112,3358,3685,4329,4830,5244,5794,6006,6760,4812.68,100,1
"(1+2) EA_var.",93,4864.94,4869.5,829.463606887918,3112,3376,3685,4423,4866,5306,5794,6006,6897,4864.94,100,1
"(1+2) EA_var.",94,4935.24,4939,843.6788862063,3112,3463,3793,4437,4936,5422,5837,6065,6897,4935.24,100,1
"(1+2) EA_var.",95,5000.63,4994.5,856.18400098072,3112,3501,3888,4453,4992,5495,5913,6481,6897,5000.63,100,1
"(1+2) EA_var.",96,5067.59,5076,859.7435851591,3203,3606,4025,4542,5051,5566,5970,6481,6900,5067.59,100,1
"(1+2) EA_var.",97,5128.04,5113,887.47607075437,3203,3606,4025,4549,5101,5684,6129,6734,6900,5128.04,100,1
"(1+2) EA_var.",98,5187.75,5226.5,890.077404136031,3203,3670,4104,4644,5225,5755,6129,6813,6900,5187.75,100,1
"(1+2) EA_var.",99,5247.03,5263,924.783725248692,3203,3670,4104,4644,5236,5822,6411,6895,7135,5247.03,100,1
"(1+2) EA_var.",100,5312.02,5312,946.006406325074,3407,3670,4149,4675,5294,5932,6510,7031,7147,5312.02,100,1
"(1+50) EA_BMS",1,40.71,8,60.851416158417,1,1,1,1,8,58,139,169,206,40.71,100,1
"(1+50) EA_BMS",2,85.71,66,78.1663978802641,1,1,1,12,65,133,195,221,263,85.71,100,1
"(1+50) EA_BMS",3,118.85,109,96.5693737133774,1,1,4,45,108,172,221,282,365,118.85,100,1
"(1+50) EA_BMS",4,168.47,155.5,108.026040164098,1,25,43,74,155,224,282,351,407,168.47,100,1
"(1+50) EA_BMS",5,214.44,215,116.984443410224,1,41,57,139,215,275,355,405,421,214.44,100,1
"(1+50) EA_BMS",6,256.93,263.5,127.069237072161,47,58,107,157,263,330,413,489,551,256.93,100,1
"(1+50) EA_BMS",7,294.15,287,131.92417281809,49,64,115,211,287,358,477,517,575,294.15,100,1
"(1+50) EA_BMS",8,337.29,323,149.507764400922,55,127,176,220,323,421,544,588,707,337.29,100,1
"(1+50) EA_BMS",9,379.38,361,154.059071708736,64,161,210,282,360,459,583,658,777,379.38,100,1
"(1+50) EA_BMS",10,407.03,392.5,158.638554614258,118,161,214,296,392,500,596,696,824,407.03,100,1
"(1+50) EA_BMS",11,448.66,455.5,166.026115750237,133,211,266,317,454,534,651,731,846,448.66,100,1
"(1+50) EA_BMS",12,490.32,478.5,179.095024718131,133,211,266,377,477,589,716,807,858,490.32,100,1
"(1+50) EA_BMS",13,523.72,506.5,191.54855807604,133,221,290,405,506,618,753,813,974,523.72,100,1
"(1+50) EA_BMS",14,561.31,534,198.247151889562,164,221,321,423,526,699,783,879,1023,561.31,100,1
"(1+50) EA_BMS",15,597.47,581,202.01807374889,209,253,353,459,579,726,858,899,1121,597.47,100,1
"(1+50) EA_BMS",16,633.11,610.5,206.746802400981,221,290,366,493,608,777,898,911,1121,633.11,100,1
"(1+50) EA_BMS",17,672.63,652.5,206.007583218275,236,339,377,543,651,804,905,1038,1121,672.63,100,1
"(1+50) EA_BMS",18,710.15,684,209.674850493074,236,377,455,580,681,851,991,1067,1158,710.15,100,1
"(1+50) EA_BMS",19,757.91,729,229.278891309252,274,416,507,613,728,865,1062,1141,1236,757.91,100,1
"(1+50) EA_BMS",20,793.56,776.5,230.345384941041,278,416,543,630,773,951,1111,1161,1236,793.56,100,1
"(1+50) EA_BMS",21,834.52,806.5,245.485767860832,278,483,545,659,805,1007,1161,1243,1305,834.52,100,1
"(1+50) EA_BMS",22,870.64,836,245.72159330051,278,483,577,682,834,1045,1205,1263,1305,870.64,100,1
"(1+50) EA_BMS",23,926.1,884.5,264.175389398097,363,483,599,758,883,1121,1287,1304,1480,926.1,100,1
