target,(1+2) EA_{r/2,2r},(1+2) EA_>0,(1+2) EA_BMS,(1+2) EA_half,(1+2) EA_norm.,(1+2) EA_var.,(1+50) EA_{r/2,2r},(1+50) EA_>0,(1+50) EA_BMS,(1+50) EA_half,(1+50) EA_L1,(1+50) EA_L3,(1+50) EA_norm.,(1+50) EA_var.,RLS
1,67.11,180.97,218.11,189.12,193.34,211.18,69.59,104.95,193.74,205.23,306.75,187.51,210.35,229.55,252.19
2,114.62,362.4,297.46,328.97,262.04,341.06,172.8,256.91,308.54,416.03,526.23,351.25,373.79,395.09,524.03
3,164.65,542.53,343.39,505.26,319.35,471.1,248.08,450.76,455.99,597.04,759.5,472.67,508.46,572.28,819.63
4,202.1,694.11,394.84,604.31,365.76,617.43,303.82,596.83,562.97,779.24,879.02,590.87,614.56,729.02,991.31
5,257.79,865.86,462.84,686.04,405.86,730.91,370.3,761.92,665.63,903.09,1060.67,711.36,727.4,840.87,1205.03
6,304.18,1017.56,503.16,817.43,458.92,824.09,430.58,931.12,745.69,1006.75,1218.15,783.01,839.13,932.56,1506.96
7,351.08,1199.49,545.05,913.16,487.38,958.59,493.17,1109.19,880.67,1100.97,1395.09,868.63,945.6,1027.5,1766.25
8,392.48,1343.09,584.98,1006,538.72,1029.61,551.72,1328.64,985.71,1212.85,1556.11,948.54,1028.11,1127.91,2035.74
9,440.99,1473.98,620.32,1126.25,582.37,1163.81,633.25,1494.54,1081.65,1368.62,1722.99,1023.68,1109.3,1247.73,2373.61
10,498.49,1643.76,680.54,1241.57,623.18,1324.68,690.85,1687.47,1164.13,1493.35,1863.72,1093.35,1216.22,1337.36,2606.28
11,558.89,1828.5,728.78,1368.95,674.82,1469.67,758.08,1899.77,1222.06,1615.93,1998.78,1144.38,1305.91,1393.46,2891.35
12,628.09,2006.3,768.12,1477.97,711.62,1576.61,835.79,2091.8,1289.15,1698.7,2154.91,1210.61,1386.33,1469.48,3095.44
13,697.21,2147.35,818.55,1627.54,766.48,1706.18,897.04,2267.44,1390.73,1811.28,2299.44,1291.99,1442.93,1555.62,3341.05
14,766.73,2321.87,884.03,1725.65,814.4,1788.33,950.97,2436.5,1472.63,1938.55,2456.91,1369.42,1514.39,1657.35,3557.81
15,821.77,2446.82,934.86,1853.39,858.45,1883.55,1006.68,2557.63,1549.6,2037.12,2573.48,1423.82,1573.86,1752.24,3824.84
16,878.35,2604.43,979.17,1955.42,920.13,1982.92,1095.08,2805.28,1619.88,2125.87,2698.27,1474.46,1646.53,1821.49,4043.1
17,954.6,2791,1020.89,2067.11,991.28,2097.28,1169.66,2994.66,1689.46,2169.09,2824.27,1548.58,1741.11,1884.48,4406.54
18,1022.22,2990.7,1099,2190.23,1048.19,2197.84,1233.15,3157.22,1802.92,2266.35,2975.93,1588.36,1825.22,1965.19,4608
19,1090.53,3154.77,1184.88,2311.45,1099.98,2367.5,1310.8,3334.07,1882.14,2330.59,3078.25,1665.04,1883.5,2055.15,4813.57
20,1171.11,3339.67,1259.48,2438.31,1146.79,2520.74,1372.54,3521.88,1974.07,2416.24,3215.4,1732.93,1942.86,2147.7,5116.34
21,1242.81,3534.27,1314.83,2589.57,1211.02,2687.73,1456.79,3692.54,2030.79,2493.05,3373.73,1795.53,2037.9,2232.82,5323
22,1318.73,3680.68,1385.29,2742.38,1266.87,2834.7,1561.73,3842.22,2098.4,2593.73,3508.24,1873.37,2098.84,2306.57,5604.1
23,1395.91,3894.78,1471,2839.64,1362.17,2991.73,1615.2,4029.8,2162.15,2670.73,3605.35,1929.3,2159.09,2382.34,5897.77
24,1462.63,4071.14,1559.3,2962.63,1441.51,3142.49,1702.73,4174.62,2263.37,2738.57,3716.02,1982.83,2227.51,2477.86,6181.11
25,1530.2,4256.55,1628.36,3081.09,1522.23,3253.57,1763.03,4321.27,2335.34,2811.89,3815.78,2050.92,2302.8,2558.9,6415.94
26,1608.11,4426.76,1697.14,3187.99,1625.51,3406.55,1863.6,4494.9,2443.53,2874.1,3921.93,2118.37,2407.21,2659.29,6597.11
27,1697.76,4623.22,1769.4,3350.95,1718.7,3561.39,1945.13,4686.02,2529.83,2941.33,4012.91,2175.51,2495.66,2779.49,6849.07
28,1763.22,4783.66,1872.26,3509.26,1803.9,3713.02,2046.85,4892.93,2606.66,3008.99,4107.23,2250.07,2578.24,2848.84,7142.62
29,1826.27,4930.59,1987.3,3615.38,1899.21,3833.69,2127.69,4999.58,2697.8,3113.62,4199.99,2318.09,2648.25,2912.53,7464.71
30,1913.42,5086.44,2103.68,3710.79,1978.21,3987.46,2216.28,5167.96,2786.19,3182.18,4322.63,2382.97,2738.66,3007.94,7652.38
31,1962.45,5279.35,2216.13,3863.93,2067.97,4165.69,2317.01,5387.04,2867.75,3247.62,4440.87,2454.59,2820.33,3091.99,7880.59
32,2054.86,5435.83,2289.04,4011.49,2189.96,4256.28,2401.23,5571.05,2952.91,3326.25,4552.12,2529.51,2906.67,3171.37,8155.17
33,2140.51,5645.54,2378.15,4189.14,2281.33,4428.26,2501.07,5725.68,3053.1,3413.4,4698.32,2591.14,3008.33,3272.14,8395.77
34,2215.77,5787.83,2460.81,4310.45,2364.54,4550.13,2629.89,5862.49,3147.98,3497.87,4797.89,2673.71,3076.7,3423.76,8635.7
35,2303.23,5973.46,2547.08,4437.55,2429.82,4732.97,2743.05,6013.3,3244.34,3588.16,4893.78,2758.11,3164.98,3508.05,8882.16
36,2383.86,6169.39,2636.65,4559.52,2548.93,4864.77,2845.06,6191.42,3339.55,3675.02,4985.35,2833.47,3247.51,3602.2,9059.34
37,2484.59,6332.44,2747.13,4737.76,2650.53,4986.87,2963.41,6397.67,3401.97,3763.29,5108.44,2953.35,3343.69,3716.28,9253.8
38,2587.73,6523.64,2878.24,4869.68,2754.16,5149.13,3056.77,6537.02,3509.95,3850.16,5215.84,3034.89,3467.07,3835.23,9463.45
39,2712.54,6701.77,2973.47,5031.21,2838.11,5297.59,3147.9,6731.79,3606.41,3943.78,5331.51,3124.61,3579.01,3946.63,9686.72
40,2799.13,6866.37,3101.5,5151.23,2943.34,5424.86,3247.6,6887.73,3701.04,4018.99,5426.79,3202.73,3681.55,4024.5,9952.85
41,2917.88,7071.3,3219.67,5302.99,3035.18,5618.09,3346.2,7033.66,3805.72,4130.56,5545.1,3284.51,3804.88,4135.39,10193.28
42,3015.16,7185.92,3313.44,5429.14,3140.55,5768.03,3424.91,7276.64,3920.63,4208.75,5646.48,3359.54,3902.9,4237.54,10444.3
43,3123.72,7380.18,3415.58,5583.77,3238.93,5932.99,3538.82,7499.75,4043.46,4310.94,5764.68,3442.53,3996.92,4384.27,10699.02
44,3224.83,7518.07,3518.6,5715.08,3332.1,6125.48,3622.43,7660.68,4179.47,4410.41,5919.74,3548.54,4093.12,4481.79,10922.85
45,3371.73,7662.72,3605.07,5892.41,3458.28,6269.34,3744.11,7889.75,4337.19,4521.92,6021.8,3632.55,4194.66,4619.97,11209.46
46,3464.4,7832.22,3704.71,6033.14,3579.83,6430.89,3854.37,8040.52,4442.2,4611.92,6138.79,3750.24,4325.28,4763.77,11517.91
47,3560.52,7972.73,3801.98,6191.2,3694,6664.12,3943.25,8213.11,4541.08,4713.79,6247.96,3888.61,4429.72,4853.63,11756.92
48,3683.89,8141.91,3920.26,6369.02,3807.01,6859.44,4067.62,8392.75,4614.04,4838.53,6352.5,3996.69,4570.69,5013.94,11967.61
49,3784.99,8313.99,3986.58,6543.56,3891.53,7020.72,4196.4,8515.17,4712.27,4965.07,6479.96,4080.77,4668.23,5143.83,12275.36
50,3916.7,8503.92,4136.17,6697.61,4008.57,7178.42,4304.3,8689.23,4850.15,5087.28,6611.03,4190.86,4800.93,5253.2,12485.72
51,4022.12,8688.92,4271.71,6876.3,4143.95,7370.24,4438.36,8837.86,5013.65,5181.38,6752.34,4315.34,4924.65,5415.42,12762.38
52,4136.24,8876.96,4386.12,7057.05,4242.71,7502.4,4543.85,9059.5,5124.05,5276.18,6900.89,4455.04,5060.45,5553.69,12992.1
53,4203,9028.55,4488.39,7246.85,4361.46,7659.77,4687.57,9258.57,5298.62,5386.99,7063.2,4585.75,5178.61,5706.02,13221.8
54,4297.95,9162.24,4607.77,7402.47,4470.57,7884.53,4831.37,9408.34,5449.71,5480.92,7174.06,4681.17,5287.61,5831.67,13462.91
55,4415.64,9378.87,4728.9,7578.79,4579.65,8040.71,4954.05,9628.01,5613.54,5652.05,7297.01,4792.7,5383.48,5964.37,13731.87
56,4554.43,9551.78,4848.91,7803.45,4724.9,8235.08,5126.02,9782.88,5725.66,5758.4,7425.99,4899.59,5505.74,6082.33,13975.05
57,4695.65,9739.95,4958.31,7971.43,4849.58,8485.96,5272.45,9914.27,5919.99,5899.66,7569.5,4997.9,5665.76,6241.97,14192.8
58,4786.28,9943.31,5088.46,8151.26,5016.43,8669.64,5436.42,10085.16,6093.3,5980.24,7717.66,5133.8,5777.38,6359.97,14476.07
59,4933.72,10132.03,5182.03,8296.22,5162.41,8902.28,5564.69,10314.1,6212.16,6086.38,7866.46,5280.42,5980.46,6501.32,14715.1
60,5047.29,10316.49,5318.29,8440.42,5300.54,9112.04,5659.49,10478.65,6349.64,6219.84,8026.7,5439.7,6125,6668.89,14919.2
61,5213.59,10475.77,5506.44,8629.09,5452.82,9319.92,5791.72,10656.35,6498.73,6314.98,8160.53,5538.08,6283.64,6870.95,15134.5
62,5354.25,10619.59,5633.96,8805.75,5572.8,9523.28,5927.58,10944.29,6642.56,6463.68,8288.21,5649.55,6416.88,7040.72,15351.86
63,5454.68,10772.76,5780.22,8964.04,5728.37,9715.59,6010.89,11115.07,6783.7,6562.16,8441.3,5774.47,6579.01,7166.22,15591.49
64,5593.84,10997.94,5907.93,9183.45,5856.45,9888.68,6159.02,11300.65,6945.51,6688.66,8562.02,5930.5,6710.59,7290,15909.1
65,5750.51,11199.76,6008.1,9339.61,5981.17,10094.69,6272.28,11486.15,7100.26,6840.24,8694.79,6046.42,6871.53,7410.51,16188.29
66,5897.13,11357.78,6156.05,9508.88,6150.63,10293.55,6401.47,11727.44,7227.31,6981.74,8830.51,6158.4,6971.74,7569.07,16466.35
67,6006.51,11553.6,6333.86,9657.82,6328.31,10454.12,6549.78,11917.82,7372.75,7120.11,9006.34,6317.32,7103.4,7736.94,16806.46
68,6182.9,11789.68,6516.88,9825.66,6493.66,10664.87,6683.28,12075.76,7549.64,7214.28,9262,6401.28,7289.96,7871.31,17045.35
69,6352.39,11955.43,6653.33,9980.55,6619.56,10906.06,6814.42,12323.52,7711,7381.24,9461.46,6530.4,7445.43,8031.7,17421.32
70,6513.85,12123.63,6808.05,10151.05,6764.34,11119.62,6939.13,12563.57,7862.35,7525.41,9609.49,6664.74,7533.88,8199.41,17560.44
71,6656.47,12353.65,6965.62,10326.23,6898.21,11297.33,7052.83,12706.08,8048.95,7658.84,9731.06,6797.67,7722.85,8393.99,17806.95
72,6800.66,12516.25,7182.07,10476.78,7076.67,11512.47,7185.99,12944.53,8193.13,7785.66,9863.38,6932.97,7907.06,8511.58,18004.17
73,6960.51,12722.07,7330.53,10673.82,7257.63,11694.6,7332.52,13190.7,8358.74,7921.93,10009.13,7088.85,8109.22,8659.19,18383.05
74,7125.69,12886.05,7454.09,10830.48,7375.4,11887.95,7475.46,13408.76,8543.46,8085.79,10182.91,7232.58,8274.72,8805.36,18609.98
75,7252.69,13071.71,7634.42,11039.16,7522.78,12134.84,7570.76,13610.1,8676.23,8201.72,10353.97,7398.98,8444.44,9010.95,18860.55
76,7364.34,13365.23,7772.79,11206.48,7720.39,12390.7777777778,7700.73,13790.9,8863.23,8345.46,10528.12,7553.51,8614.67,9177.19,19235.85
77,7529.57,13546.46,7970.2,11405.39,7895.85,12648.6363636364,7853.32,14005.48,9051.75,8516.81,10687.82,7733.98,8756.97,9309.12,19485.53
78,7726.08,13673.21,8133.48,11558.86,8023.45,12825.9797979798,8025.6,14205.45,9198.98,8663.42,10797.56,7863.19,8925.32,9482.02,19666.83
79,7892.56,13821.38,8314.92,11700.6,8136.89,13022.9090909091,8150.99,14448.84,9365.35,8808.78,10977.88,7994.48,9089.02,9636.36,19931.83
80,8084.9,13989.48,8463.3,11920.65,8269.58,13260.3131313131,8288.54,14584.45,9544.29,8943.35,11089.41,8155.11,9227.22,9753.62,20190.76
81,8232.12,14153.37,8585.22,12186.84,8383.74,13521.0303030303,8448.23,14807.73,9728.8,9103.52,11263.02,8331.8,9363.93,9901.66,20495.39
82,8366.27,14303.66,8754.78,12370.35,8578.96,13702.9898989899,8547.28,14979.04,9896.02,9244.37,11403.92,8473.31,9534.29,10056.58,20799.08
83,8540.57,14539.16,8872.04,12532.53,8763.28,13906.6565656566,8713.73,15150.85,10078.87,9409.53,11586.08,8613.6,9644.81,10227.94,21015.42
84,8663.84,14684.93,9005.32,12717,8919.93,14148.8282828283,8849.35,15338.76,10338.51,9569.66,11736.69,8809.41,9816.06,10383.03,21303.05
85,8841.3,14908.02,9213.18,12931.36,9100.08,14306.9696969697,9026.82,15487.84,10528.8,9776.93,11883.75,8983.81,9992.62,10595.31,21558.77
86,8972.11,15076.65,9356.02,13142.55,9314.99,14523.8686868687,9149.27,15651.87,10728.15,9964.66,12048.34,9137.36,10132.19,10763.07,21795.45
87,9154.16,15319.13,9536.11,13287.38,9484.5,14737.4444444444,9326.88,15844.69,10899.07,10101.51,12214.41,9338.68,10311.38,10917.97,22049.54
88,9364.65,15485.93,9736.49,13474.78,9644.49,14901.0505050505,9527.07,16052.9,11102.86,10250.99,12387.48,9425.27,10466.97,11085.26,22292.54
89,9451.82,15687.16,9982.45,13640.41,9756.93,15050,9704.34,16260.97,11333.25,10405.06,12521.86,9602.87,10597.48,11252.81,22491.12
90,9586.76,15842.73,10142.16,13804.93,9968.3,15333.7474747475,9828.16,16438.69,11517.07,10573.71,12653.17,9796.58,10722.1,11428.31,22765.23
91,9727.09,16088.67,10347.89,13980.72,10150.39,15513.8181818182,10040.51,16584.36,11680.78,10795.72,12871.21,9956.35,10887.24,11639.2,23006.1
92,9916.78,16213.42,10523.03,14103.55,10335.53,15790.7777777778,10245.97,16759.27,11846.63,10977.68,13088.32,10083.01,11041.38,11814.59,23232.59
93,10123.71,16435.8,10666.49,14303.35,10517.27,16016.3131313131,10450.24,16990.21,11976.57,11156.97,13292.28,10264.57,11193.29,12014.66,23505.97
94,10310.44,16585.08,10871.43,14436.77,10720.81,16259.4747474747,10623.98,17162.12,12187.25,11324.42,13438.12,10415.07,11326.8,12210.82,23801.11
95,10481.14,16808.81,11075.29,14588.87,10900.25,16491.7777777778,10799.52,17385.1,12367.28,11490.93,13616.92,10624.99,11513.88,12411.53,23997.18
96,10624.68,17006.91,11262.96,14773.18,11100.59,16685.9898989899,10930.17,17582.75,12574.1,11633.59,13792.79,10820.89,11711.99,12586.63,24230.83
97,10763.03,17166.79,11508.81,14926.5,11301.41,16909.8383838384,11115.14,17771.76,12720.91,11804.21,13968.79,10945.52,11875.33,12769.27,24463.62
98,10939.87,17371.92,11731.86,15063.37,11505.28,17083.5151515152,11287.99,18019.86,12875.26,11964.53,14228.85,11090.83,12081.03,12911.38,24672.75
99,11106.39,17554.97,11911.05,15212.62,11671.03,17347.1212121212,11474.9,18251.89,13025.4,12173.59,14462.2,11287.38,12281.53,13101.01,24996.04
100,11249.15,17736.64,12087.03,15411.59,11837.46,17608,11613.05,18501.06,13256.57,12335.72,14609.58,11474.56,12444.53,13281.74,25157.39
101,11396.1,17952.68,12231.37,15610.05,12025.8,17781.1717171717,11864.82,18644,13429.36,12488.37,14833.77,11676.56,12563.65,13426.91,25425.76
102,11595.56,18100.65,12424.91,15786.88,12168.51,17986.7171717172,12096.49,18820,13591.83,12647.26,15030.01,11868.01,12766.16,13583.41,25706.21
103,11777.3,18274.91,12656.2,15950.44,12396.83,18161.303030303,12244.32,19068.22,13759.8,12842.47,15246,12025.51,12953.31,13727.44,25925.86
104,11961.55,18496.79,12845.01,16176.04,12586.57,18402.7070707071,12435.11,19308.35,13934.13,13114.98,15421.85,12208.16,13193.54,13910.67,26163.75
105,12153.89,18660.08,13021.17,16350.02,12799.38,18649.0101010101,12588.09,19512.17,14118.85,13269.77,15618.45,12332.22,13392.16,14093.76,26476.12
106,12325.11,18819.49,13216.37,16514.53,13048.98,18953.0101010101,12793.63,19716.07,14356.8,13415.18,15853.23,12517.88,13577.71,14314.12,26790.98
107,12472.39,19085.89,13397.93,16705.84,13254.46,19223.2323232323,12943.85,19928.2,14530.22,13562.6,16076.2,12721.78,13775.06,14499.62,26986.48
108,12677.47,19293.32,13578.39,16881.27,13467.85,19545.9696969697,13173.31,20130.17,14717.1,13788.05,16274.68,12904.27,13939.86,14701.8,27245.21
109,12847.7,19490.66,13734.83,17118.73,13638.13,19767.4343434343,13409.36,20349.06,14958.41,13965.01,16493.5,13119.5,14101.94,14889.41,27554.44
110,13077.49,19678.99,13956.66,17351.68,13793.89,19985.6464646465,13642.37,20545.89,15207.79,14110.74,16724.48,13323.51,14332.25,15072.63,27881.12
